avg_overall,avg_potential,avg_value_eur,avg_international_reputation,avg_pace,avg_shooting,avg_passing,avg_defending,avg_physic,std_overall,min_overall,max_overall,strength
79.36363636363636,81.0,20145454.545454547,1.9090909090909092,72.0,62.27272727272727,67.18181818181819,68.18181818181819,75.18181818181819,4.884111531747146,75,89,1007338.171818182
79.0,80.36363636363636,23227272.727272727,1.4545454545454546,75.45454545454545,65.72727272727273,71.0909090909091,59.63636363636363,72.72727272727273,4.0743097574926725,75,87,1161429.0420454547
77.18181818181819,80.45454545454545,7245454.545454546,1.0909090909090908,65.36363636363636,49.36363636363637,60.90909090909091,66.36363636363636,73.54545454545455,1.8340219092574561,75,81,362334.0493181818
78.81818181818181,82.18181818181819,16472727.272727273,1.6363636363636365,70.0909090909091,62.45454545454545,68.9090909090909,64.45454545454545,75.36363636363636,2.600699206681996,75,83,823701.3647727274
77.0909090909091,78.0,7545454.545454546,1.5454545454545454,69.9090909090909,64.63636363636364,71.18181818181819,59.09090909090909,70.27272727272727,2.165850662190053,75,81,377336.4740909092
78.0,80.0,14336363.636363637,1.6363636363636365,66.27272727272727,62.81818181818182,64.9090909090909,60.36363636363637,73.0,3.4641016151377544,76,88,716881.3556818184
78.45454545454545,79.81818181818181,12800000.0,1.3636363636363635,73.0,66.45454545454545,67.81818181818181,58.27272727272727,71.36363636363636,2.2962419891481978,75,82,640064.3756818181
79.27272727272727,82.72727272727273,23872727.272727273,1.7272727272727273,73.54545454545455,64.36363636363636,69.63636363636364,61.18181818181818,71.27272727272727,3.5239440713753982,75,85,1193701.4695454545
78.63636363636364,81.45454545454545,13954545.454545455,2.0,75.63636363636364,67.0,67.54545454545455,53.45454545454545,70.0909090909091,2.656039430156385,75,82,697791.5363636364
78.72727272727273,79.27272727272727,10190909.090909092,1.8181818181818181,73.63636363636364,70.54545454545455,66.9090909090909,51.18181818181818,72.9090909090909,3.165151152501539,75,86,509609.82909090916
78.36363636363636,80.63636363636364,19009090.90909091,1.7272727272727273,71.81818181818181,60.54545454545455,70.45454545454545,71.0909090909091,72.9090909090909,4.69622672520668,75,87,950519.888409091
77.36363636363636,78.45454545454545,7990909.090909091,1.5454545454545454,65.81818181818181,63.09090909090909,68.27272727272727,56.18181818181818,69.18181818181819,2.292279532375023,75,82,399607.95113636367
78.0909090909091,80.81818181818181,11445454.545454545,1.4545454545454546,71.18181818181819,61.90909090909091,66.45454545454545,60.63636363636363,71.18181818181819,2.5477262590217755,75,83,572336.3654545454
77.54545454545455,80.36363636363636,14147727.272727273,1.4545454545454546,64.36363636363636,58.63636363636363,64.63636363636364,68.54545454545455,72.81818181818181,2.2962419891481978,75,83,707449.4645454548
77.63636363636364,80.18181818181819,11000000.0,1.1818181818181819,70.0909090909091,59.81818181818182,66.0909090909091,68.36363636363636,76.81818181818181,1.9116865471476892,75,81,550064.3693181818
77.0,79.27272727272727,9072727.272727273,1.1818181818181819,75.9090909090909,61.09090909090909,68.9090909090909,61.63636363636363,71.0,1.6733200530681511,75,80,453700.325
77.27272727272727,79.72727272727273,13781818.181818182,1.2727272727272727,71.45454545454545,63.54545454545455,71.36363636363636,67.45454545454545,74.63636363636364,2.327698824629557,75,83,689156.0854545457
77.54545454545455,78.27272727272727,11690909.090909092,1.6363636363636365,72.27272727272727,70.63636363636364,71.9090909090909,53.90909090909091,70.54545454545455,2.5831622621754278,75,83,584609.93
79.72727272727273,82.0909090909091,17772727.272727273,1.7272727272727273,71.36363636363636,64.72727272727273,68.0,59.36363636363637,73.36363636363636,2.76010539983201,75,83,888701.2272727273
77.18181818181819,79.45454545454545,10027272.727272727,1.1818181818181819,74.9090909090909,58.63636363636363,69.0,65.63636363636364,72.0909090909091,1.662418829187267,75,79,501427.78090909094
80.36363636363636,81.72727272727273,24818181.818181816,1.8181818181818181,73.36363636363636,66.9090909090909,67.81818181818181,60.0,74.81818181818181,4.653444472059966,76,90,1240974.7904545455
79.63636363636364,81.27272727272727,13681818.181818182,2.090909090909091,65.63636363636364,60.63636363636363,69.18181818181819,69.63636363636364,75.18181818181819,4.153859103838918,75,86,684156.020909091
81.0909090909091,81.45454545454545,17345454.545454547,2.5454545454545454,69.27272727272727,72.63636363636364,75.9090909090909,55.63636363636363,71.81818181818181,3.4483197489370228,75,88,867339.2513636363
77.27272727272727,79.9090909090909,11272727.272727273,1.5454545454545454,77.0909090909091,64.63636363636364,70.72727272727273,61.0,72.27272727272727,2.412090756622109,75,83,563701.3138636363
80.81818181818181,82.45454545454545,23890909.09090909,1.7272727272727273,76.36363636363636,61.0,66.9090909090909,64.63636363636364,73.54545454545455,3.5726231768318866,75,87,1194611.1188636362
78.0909090909091,81.0,14636363.636363637,1.4545454545454546,79.36363636363636,68.54545454545455,70.0,50.09090909090909,67.81818181818181,1.868397465987655,75,81,731882.5036363638
77.54545454545455,79.63636363636364,11254545.454545455,1.7272727272727273,68.0,64.63636363636364,67.54545454545455,59.45454545454545,75.81818181818181,1.8090680674665816,75,80,562791.2104545456
79.36363636363636,81.45454545454545,20663636.363636363,1.9090909090909092,77.0909090909091,68.27272727272727,70.72727272727273,63.63636363636363,74.36363636363636,4.080998095386159,75,87,1033248.4275000001
79.18181818181819,80.72727272727273,19636363.636363637,1.7272727272727273,73.0909090909091,67.27272727272727,69.45454545454545,60.0,71.0,3.4876405152533088,75,86,981883.3036363637
79.81818181818181,81.54545454545455,27272727.272727273,1.8181818181818181,74.54545454545455,64.9090909090909,68.63636363636364,61.09090909090909,73.0,4.8128615566663004,75,88,1363701.791136364
78.27272727272727,80.54545454545455,15427272.727272727,1.4545454545454546,74.72727272727273,69.72727272727273,75.0909090909091,55.36363636363637,71.27272727272727,2.969542358374741,75,84,771429.1675000001
76.72727272727273,78.54545454545455,8245454.545454546,1.3636363636363635,70.54545454545455,64.9090909090909,68.54545454545455,54.81818181818182,67.54545454545455,2.6866674186027972,75,84,412335.4481818181
